,BLOCK_SIZE,num_warps,num_ctas,num_stages,maxnreg,runtime,compile_time,tokens,d,GPU
30,1024,4,1,1,None,0.017025720328092575,0.1647510528564453,16,8192,V100
31,8192,32,1,1,None,0.12096088379621506,0.16832780838012695,16,8192,V100
32,8192,4,1,3,None,0.1356830894947052,0.3358025550842285,16,8192,V100
33,8192,32,1,0,None,0.12095476686954498,0.16809797286987305,16,8192,V100
34,2048,32,1,5,None,0.05290001258254051,0.0013959407806396484,16,8192,V100
35,4096,1,1,2,None,0.08284647017717361,0.6081123352050781,16,8192,V100
36,256,8,1,1,None,0.014836173504590988,0.1667635440826416,16,8192,V100
37,2048,4,1,4,None,0.03212285786867142,0.1920011043548584,16,8192,V100
38,512,8,1,3,None,0.014897548593580723,0.15136432647705078,16,8192,V100
39,1024,1,1,5,None,0.01860634982585907,0.25377559661865234,16,8192,V100
40,512,16,1,0,None,0.01898607239127159,0.14386677742004395,16,8192,V100
41,2048,16,1,4,None,0.03566451743245125,0.16062164306640625,16,8192,V100
42,64,4,1,5,None,0.014780057594180107,0.13462305068969727,16,8192,V100
43,128,4,1,2,None,0.014775486662983894,0.1412184238433838,16,8192,V100
44,32,8,1,5,None,0.01487888302654028,0.13829588890075684,16,8192,V100
45,2048,32,1,4,None,0.052899301052093506,0.15146255493164062,16,8192,V100
46,16,32,1,1,None,0.04179071635007858,0.14062166213989258,16,8192,V100
47,512,8,1,2,None,0.014898178167641163,0.0014040470123291016,16,8192,V100
48,32,2,1,5,None,0.014750150963664055,0.14060068130493164,16,8192,V100
49,8192,8,1,2,None,0.12276162207126617,0.24785542488098145,16,8192,V100
50,128,2,1,3,None,0.014756295830011368,0.14576506614685059,16,8192,V100
51,32,16,1,4,None,0.019674846902489662,0.1309816837310791,16,8192,V100
52,256,2,1,4,None,0.014814669266343117,0.0014617443084716797,16,8192,V100
53,4096,16,1,3,None,0.06138651818037033,0.0014216899871826172,16,8192,V100
