,BLOCK_SIZE,num_warps,num_ctas,num_stages,maxnreg,runtime,compile_time,tokens,d,GPU
33,8192,32,1,0,None,0.004446024540811777,0.15858078002929688,32,128,V100
34,2048,32,1,5,None,0.0026137293316423893,0.14290666580200195,32,128,V100
35,4096,1,1,2,None,0.009138663299381733,0.6369838714599609,32,128,V100
36,256,8,1,1,None,0.0020808065310120583,0.1379985809326172,32,128,V100
37,2048,4,1,4,None,0.0028008869849145412,0.19288945198059082,32,128,V100
38,512,8,1,3,None,0.0020964541472494602,0.1526961326599121,32,128,V100
39,1024,1,1,5,None,0.0028026620857417583,0.24576187133789062,32,128,V100
40,512,16,1,0,None,0.00212955754250288,0.17112350463867188,32,128,V100
41,2048,16,1,4,None,0.002469780156388879,0.14754295349121094,32,128,V100
42,64,4,1,5,None,0.0020636795088648796,0.13979625701904297,32,128,V100
43,128,4,1,2,None,0.002063564257696271,0.14085030555725098,32,128,V100
44,32,8,1,5,None,0.0020844561513513327,0.13939380645751953,32,128,V100
45,2048,32,1,4,None,0.002618461847305298,0.14405322074890137,32,128,V100
46,16,32,1,1,None,0.0031776565592736006,0.13117718696594238,32,128,V100
47,512,8,1,2,None,0.0020930469036102295,0.0014119148254394531,32,128,V100
48,32,2,1,5,None,0.0020768376998603344,0.13546013832092285,32,128,V100
49,8192,8,1,2,None,0.004576417151838541,0.2510795593261719,32,128,V100
50,128,2,1,3,None,0.002088013803586364,0.14426732063293457,32,128,V100
51,32,16,1,4,None,0.002144490135833621,0.13850069046020508,32,128,V100
52,256,2,1,4,None,0.002107139676809311,0.0015377998352050781,32,128,V100
53,4096,16,1,3,None,0.0030708464328199625,0.0015294551849365234,32,128,V100
0,2048,8,1,1,None,0.475964218378067,0.1653752326965332,64,131072,V100
1,256,2,1,0,None,0.2067745327949524,0.15967869758605957,64,131072,V100
2,128,1,1,4,None,0.20678092539310455,0.15496444702148438,64,131072,V100
3,32,16,1,5,None,0.6760518550872803,0.13529753684997559,64,131072,V100
4,16,2,1,3,None,0.8197802901268005,0.1438126564025879,64,131072,V100
5,256,1,1,5,None,0.20709998905658722,0.18783354759216309,64,131072,V100
6,64,32,1,2,None,0.749208390712738,0.13278818130493164,64,131072,V100
7,4096,16,1,2,None,0.9470030665397644,0.1678471565246582,64,131072,V100
8,512,4,1,5,None,0.20685024559497833,0.13511013984680176,64,131072,V100
9,1024,4,1,4,None,0.240114226937294,0.1919240951538086,64,131072,V100
10,2048,4,1,1,None,0.4749911427497864,0.0016906261444091797,64,131072,V100
11,64,4,1,4,None,0.2069745659828186,0.1640310287475586,64,131072,V100
12,1024,1,1,1,None,0.25448328256607056,0.23641586303710938,64,131072,V100
13,16,1,1,1,None,0.8195925354957581,0.13586831092834473,64,131072,V100
14,32,16,1,2,None,0.6760390996932983,0.1350269317626953,64,131072,V100
15,128,32,1,4,None,0.7895287275314331,0.1410224437713623,64,131072,V100
16,4096,2,1,2,None,1.0627561807632446,0.34410953521728516,64,131072,V100
17,256,16,1,0,None,0.3176061511039734,0.13491153717041016,64,131072,V100
18,64,32,1,3,None,0.7491663098335266,0.14095616340637207,64,131072,V100
19,16,8,1,0,None,0.8200874924659729,0.0016329288482666016,64,131072,V100
20,64,16,1,2,None,0.3502976894378662,0.1357409954071045,64,131072,V100
21,64,8,1,1,None,0.2071668654680252,0.13673925399780273,64,131072,V100
22,128,2,1,0,None,0.20669080317020416,0.14276957511901855,64,131072,V100
23,4096,1,1,3,None,1.2768741846084595,0.001752614974975586,64,131072,V100
24,8192,32,1,3,None,1.8943015336990356,0.16208744049072266,64,131072,V100
25,32,2,1,3,None,0.4106850028038025,0.13498902320861816,64,131072,V100
26,1024,1,1,0,None,0.25450804829597473,0.24620604515075684,64,131072,V100
27,512,8,1,0,None,0.2069743126630783,0.14619708061218262,64,131072,V100
28,16,2,1,5,None,0.8194389343261719,0.11974048614501953,64,131072,V100
29,4096,1,1,0,None,1.2769954204559326,0.6552591323852539,64,131072,V100
30,1024,4,1,1,None,0.24016301333904266,0.16199851036071777,64,131072,V100
31,8192,32,1,1,None,1.894242525100708,0.16325592994689941,64,131072,V100
32,8192,4,1,3,None,2.115628480911255,0.35004401206970215,64,131072,V100
33,8192,32,1,0,None,1.8943015336990356,0.15944862365722656,64,131072,V100
34,2048,32,1,5,None,0.8667389750480652,0.1467301845550537,64,131072,V100
35,4096,1,1,2,None,1.2766854763031006,0.6434469223022461,64,131072,V100
36,256,8,1,1,None,0.20677389204502106,0.1470789909362793,64,131072,V100
37,2048,4,1,4,None,0.4750356078147888,0.188309907913208,64,131072,V100
38,512,8,1,3,None,0.20694498717784882,0.14112591743469238,64,131072,V100
39,1024,1,1,5,None,0.25447097420692444,0.24683403968811035,64,131072,V100
40,512,16,1,0,None,0.30618909001350403,0.1376333236694336,64,131072,V100
41,2048,16,1,4,None,0.543400764465332,0.13734698295593262,64,131072,V100
42,64,4,1,5,None,0.20692883431911469,0.13730859756469727,64,131072,V100
43,128,4,1,2,None,0.2067626714706421,0.1383500099182129,64,131072,V100
44,32,8,1,5,None,0.4112304747104645,0.1719684600830078,64,131072,V100
45,2048,32,1,4,None,0.8667117953300476,0.14199209213256836,64,131072,V100
46,16,32,1,1,None,2.9007811546325684,0.14229106903076172,64,131072,V100
47,512,8,1,2,None,0.20698213577270508,0.0014302730560302734,64,131072,V100
48,32,2,1,5,None,0.410684734582901,0.1432051658630371,64,131072,V100
49,8192,8,1,2,None,1.9154019355773926,0.25159716606140137,64,131072,V100
50,128,2,1,3,None,0.2066691368818283,0.1466071605682373,64,131072,V100
51,32,16,1,4,None,0.6760320067405701,0.13231229782104492,64,131072,V100
52,256,2,1,4,None,0.20673446357250214,0.0013566017150878906,64,131072,V100
53,4096,16,1,3,None,0.9469045996665955,0.0014324188232421875,64,131072,V100
0,2048,8,1,1,None,0.06412220001220703,0.16046619415283203,16384,512,V100
1,256,2,1,0,None,0.06330887973308563,0.1402592658996582,16384,512,V100
2,128,1,1,4,None,0.10469801723957062,0.14779114723205566,16384,512,V100
3,32,16,1,5,None,0.6631897687911987,0.1412055492401123,16384,512,V100
4,16,2,1,3,None,0.8193877339363098,0.1352546215057373,16384,512,V100
5,256,1,1,5,None,0.06328640878200531,0.1624011993408203,16384,512,V100
6,64,32,1,2,None,0.7354552745819092,0.1395716667175293,16384,512,V100
7,4096,16,1,2,None,0.06560222059488297,0.13851571083068848,16384,512,V100
8,512,4,1,5,None,0.06297600269317627,0.15704035758972168,16384,512,V100
9,1024,4,1,4,None,0.0638062059879303,0.16774296760559082,16384,512,V100
10,2048,4,1,1,None,0.06412122398614883,0.0014252662658691406,16384,512,V100
11,64,4,1,4,None,0.20692658424377441,0.16910648345947266,16384,512,V100
12,1024,1,1,1,None,0.06417625397443771,0.2508862018585205,16384,512,V100
13,16,1,1,1,None,0.8193032145500183,0.1585683822631836,16384,512,V100
14,32,16,1,2,None,0.6631758213043213,0.1401681900024414,16384,512,V100
15,128,32,1,4,None,0.38068825006484985,0.1429462432861328,16384,512,V100
16,4096,2,1,2,None,0.06671231240034103,0.3501758575439453,16384,512,V100
17,256,16,1,0,None,0.10222873091697693,0.14495134353637695,16384,512,V100
18,64,32,1,3,None,0.7354860901832581,0.14280390739440918,16384,512,V100
19,16,8,1,0,None,0.8213598132133484,0.0015718936920166016,16384,512,V100
20,64,16,1,2,None,0.3486701250076294,0.1535356044769287,16384,512,V100
21,64,8,1,1,None,0.20729008316993713,0.14290070533752441,16384,512,V100
22,128,2,1,0,None,0.10480237007141113,0.13200163841247559,16384,512,V100
23,4096,1,1,3,None,0.07268157601356506,0.001753091812133789,16384,512,V100
24,8192,32,1,3,None,0.06248175725340843,0.16627073287963867,16384,512,V100
25,32,2,1,3,None,0.4106632173061371,0.13587498664855957,16384,512,V100
26,1024,1,1,0,None,0.0641794428229332,0.26548218727111816,16384,512,V100
27,512,8,1,0,None,0.0647849589586258,0.14537644386291504,16384,512,V100
28,16,2,1,5,None,0.8194389343261719,0.14533495903015137,16384,512,V100
29,4096,1,1,0,None,0.07265713810920715,0.5937590599060059,16384,512,V100
30,1024,4,1,1,None,0.06382136046886444,0.16160845756530762,16384,512,V100
31,8192,32,1,1,None,0.0624883808195591,0.17010068893432617,16384,512,V100
32,8192,4,1,3,None,0.06627251952886581,0.35233068466186523,16384,512,V100
33,8192,32,1,0,None,0.062485530972480774,0.1652507781982422,16384,512,V100
34,2048,32,1,5,None,0.06660804897546768,0.14558196067810059,16384,512,V100
35,4096,1,1,2,None,0.07268328964710236,0.5928733348846436,16384,512,V100
36,256,8,1,1,None,0.06868090480566025,0.13124299049377441,16384,512,V100
37,2048,4,1,4,None,0.0641101822257042,0.1930067539215088,16384,512,V100
38,512,8,1,3,None,0.06478657573461533,0.14576363563537598,16384,512,V100
39,1024,1,1,5,None,0.06416986882686615,0.255643367767334,16384,512,V100
40,512,16,1,0,None,0.06762818992137909,0.13377141952514648,16384,512,V100
41,2048,16,1,4,None,0.06386913359165192,0.15352606773376465,16384,512,V100
42,64,4,1,5,None,0.2069021314382553,0.14304065704345703,16384,512,V100
43,128,4,1,2,None,0.10482601821422577,0.13803696632385254,16384,512,V100
44,32,8,1,5,None,0.41090288758277893,0.134904146194458,16384,512,V100
45,2048,32,1,4,None,0.06661539524793625,0.1517333984375,16384,512,V100
46,16,32,1,1,None,2.6859796047210693,0.13788986206054688,16384,512,V100
47,512,8,1,2,None,0.06478076428174973,0.0015490055084228516,16384,512,V100
48,32,2,1,5,None,0.4106632173061371,0.1413099765777588,16384,512,V100
49,8192,8,1,2,None,0.06454948335886002,0.24612188339233398,16384,512,V100
50,128,2,1,3,None,0.10479526221752167,0.12169384956359863,16384,512,V100
51,32,16,1,4,None,0.662541925907135,0.13999128341674805,16384,512,V100
52,256,2,1,4,None,0.06331410259008408,0.001436471939086914,16384,512,V100
53,4096,16,1,3,None,0.06559740751981735,0.00145721435546875,16384,512,V100
0,2048,8,1,1,None,0.03193969279527664,0.002210378646850586,16,8192,V100
1,256,2,1,0,None,0.014828460291028023,0.0013892650604248047,16,8192,V100
2,128,1,1,4,None,0.01479425746947527,0.0015075206756591797,16,8192,V100
3,32,16,1,5,None,0.019692888483405113,0.0014812946319580078,16,8192,V100
4,16,2,1,3,None,0.01474794466048479,0.0014688968658447266,16,8192,V100
5,256,1,1,5,None,0.014907979406416416,0.001569986343383789,16,8192,V100
6,64,32,1,2,None,0.040724992752075195,0.0014748573303222656,16,8192,V100
7,4096,16,1,2,None,0.06145415082573891,0.0014367103576660156,16,8192,V100
8,512,4,1,5,None,0.014869144186377525,0.002262115478515625,16,8192,V100
9,1024,4,1,4,None,0.01702626422047615,0.0015978813171386719,16,8192,V100
10,2048,4,1,1,None,0.0321214459836483,0.0017275810241699219,16,8192,V100
11,64,4,1,4,None,0.014779366552829742,0.0031156539916992188,16,8192,V100
12,1024,1,1,1,None,0.01860596053302288,0.0014591217041015625,16,8192,V100
13,16,1,1,1,None,0.014710048213601112,0.0014524459838867188,16,8192,V100
14,32,16,1,2,None,0.019678354263305664,0.001598358154296875,16,8192,V100
15,128,32,1,4,None,0.04070426523685455,0.0014264583587646484,16,8192,V100
16,4096,2,1,2,None,0.07041678577661514,0.0015094280242919922,16,8192,V100
17,256,16,1,0,None,0.019361400976777077,0.0014834403991699219,16,8192,V100
18,64,32,1,3,None,0.040627580136060715,0.001443624496459961,16,8192,V100
19,16,8,1,0,None,0.01487788651138544,0.0015828609466552734,16,8192,V100
20,64,16,1,2,None,0.019930241629481316,0.0020515918731689453,16,8192,V100
21,64,8,1,1,None,0.014864515513181686,0.001468658447265625,16,8192,V100
22,128,2,1,0,None,0.014759541489183903,0.0022394657135009766,16,8192,V100
23,4096,1,1,3,None,0.083126500248909,0.002288818359375,16,8192,V100
24,8192,32,1,3,None,0.12119316309690475,0.002413034439086914,16,8192,V100
25,32,2,1,3,None,0.014758079312741756,0.001455545425415039,16,8192,V100
26,1024,1,1,0,None,0.01861100271344185,0.0015969276428222656,16,8192,V100
27,512,8,1,0,None,0.01489702332764864,0.001451253890991211,16,8192,V100
28,16,2,1,5,None,0.014750475995242596,0.0014617443084716797,16,8192,V100
29,4096,1,1,0,None,0.08288450539112091,0.0016024112701416016,16,8192,V100
30,1024,4,1,1,None,0.017025358974933624,0.001420736312866211,16,8192,V100
31,8192,32,1,1,None,0.12094488739967346,0.0014693737030029297,16,8192,V100
32,8192,4,1,3,None,0.13567699491977692,0.0015892982482910156,16,8192,V100
33,8192,32,1,0,None,0.12095160782337189,0.0014562606811523438,16,8192,V100
34,2048,32,1,5,None,0.05289917811751366,0.00138092041015625,16,8192,V100
35,4096,1,1,2,None,0.0828765407204628,0.001653909683227539,16,8192,V100
36,256,8,1,1,None,0.014841456897556782,0.0014483928680419922,16,8192,V100
37,2048,4,1,4,None,0.0321214459836483,0.0014965534210205078,16,8192,V100
38,512,8,1,3,None,0.014898436143994331,0.0013947486877441406,16,8192,V100
39,1024,1,1,5,None,0.018605656921863556,0.0015072822570800781,16,8192,V100
40,512,16,1,0,None,0.018990088254213333,0.0014295578002929688,16,8192,V100
41,2048,16,1,4,None,0.035663992166519165,0.0014748573303222656,16,8192,V100
42,64,4,1,5,None,0.014796200208365917,0.0013988018035888672,16,8192,V100
43,128,4,1,2,None,0.014789276756346226,0.002012014389038086,16,8192,V100
44,32,8,1,5,None,0.01488444022834301,0.0015206336975097656,16,8192,V100
45,2048,32,1,4,None,0.052898865193128586,0.001535654067993164,16,8192,V100
46,16,32,1,1,None,0.04179665446281433,0.0014424324035644531,16,8192,V100
47,512,8,1,2,None,0.014900618232786655,0.0013995170593261719,16,8192,V100
48,32,2,1,5,None,0.014750124886631966,0.0014541149139404297,16,8192,V100
49,8192,8,1,2,None,0.12297484278678894,0.001489877700805664,16,8192,V100
50,128,2,1,3,None,0.014767575077712536,0.001397848129272461,16,8192,V100
51,32,16,1,4,None,0.019681280478835106,0.0014445781707763672,16,8192,V100
52,256,2,1,4,None,0.014830006286501884,0.0016379356384277344,16,8192,V100
53,4096,16,1,3,None,0.061462655663490295,0.0014574527740478516,16,8192,V100
0,2048,8,1,1,None,0.9515246748924255,0.168318510055542,256,262144,V100
1,256,2,1,0,None,0.4782181680202484,0.15154647827148438,256,262144,V100
2,128,1,1,4,None,0.8203434348106384,0.1574108600616455,256,262144,V100
3,32,16,1,5,None,5.348522663116455,0.12542319297790527,256,262144,V100
4,16,2,1,3,None,6.5423359870910645,0.12645578384399414,256,262144,V100
5,256,1,1,5,None,0.47801029682159424,0.16387271881103516,256,262144,V100
6,64,32,1,2,None,5.887743949890137,0.14117145538330078,256,262144,V100
7,4096,16,1,2,None,1.8917611837387085,0.16397976875305176,256,262144,V100
8,512,4,1,5,None,0.48055508732795715,0.1515967845916748,256,262144,V100
9,1024,4,1,4,None,0.49281537532806396,0.14952945709228516,256,262144,V100
10,2048,4,1,1,None,0.9477836489677429,0.0016782283782958984,256,262144,V100
11,64,4,1,4,None,1.637717366218567,0.1626882553100586,256,262144,V100
12,1024,1,1,1,None,0.4963354170322418,0.26117968559265137,256,262144,V100
13,16,1,1,1,None,6.5432915687561035,0.14278435707092285,256,262144,V100
14,32,16,1,2,None,5.348522663116455,0.12998414039611816,256,262144,V100
15,128,32,1,4,None,3.0443201065063477,0.14526820182800293,256,262144,V100
16,4096,2,1,2,None,2.1226630210876465,0.352222204208374,256,262144,V100
17,256,16,1,0,None,0.796938419342041,0.13018202781677246,256,262144,V100
18,64,32,1,3,None,5.887807846069336,0.12643980979919434,256,262144,V100
19,16,8,1,0,None,6.547182559967041,0.0013973712921142578,256,262144,V100
20,64,16,1,2,None,2.734250545501709,0.1392512321472168,256,262144,V100
21,64,8,1,1,None,1.638638973236084,0.1345992088317871,256,262144,V100
22,128,2,1,0,None,0.8201637864112854,0.1450803279876709,256,262144,V100
23,4096,1,1,3,None,2.5591917037963867,0.0016367435455322266,256,262144,V100
24,8192,32,1,3,None,3.7860822677612305,0.16130685806274414,256,262144,V100
25,32,2,1,3,None,3.2723283767700195,0.13663887977600098,256,262144,V100
26,1024,1,1,0,None,0.4963735342025757,0.25442934036254883,256,262144,V100
27,512,8,1,0,None,0.4897202253341675,0.1477065086364746,256,262144,V100
28,16,2,1,5,None,6.543496608734131,0.13674712181091309,256,262144,V100
29,4096,1,1,0,None,2.5600268840789795,0.6127285957336426,256,262144,V100
30,1024,4,1,1,None,0.49291589856147766,0.16135001182556152,256,262144,V100
31,8192,32,1,1,None,3.7862603664398193,0.16631221771240234,256,262144,V100
32,8192,4,1,3,None,4.228363037109375,0.3478274345397949,256,262144,V100
33,8192,32,1,0,None,3.786003589630127,0.16809511184692383,256,262144,V100
34,2048,32,1,5,None,1.7880157232284546,0.14929795265197754,256,262144,V100
35,4096,1,1,2,None,2.558706521987915,0.6470921039581299,256,262144,V100
36,256,8,1,1,None,0.5036965608596802,0.13212847709655762,256,262144,V100
37,2048,4,1,4,None,0.9475976824760437,0.18702960014343262,256,262144,V100
38,512,8,1,3,None,0.4896995425224304,0.1417222023010254,256,262144,V100
39,1024,1,1,5,None,0.49629151821136475,0.25911927223205566,256,262144,V100
40,512,16,1,0,None,0.7137280106544495,0.14147377014160156,256,262144,V100
41,2048,16,1,4,None,1.0955662727355957,0.1490175724029541,256,262144,V100
42,64,4,1,5,None,1.6378026008605957,0.1403493881225586,256,262144,V100
43,128,4,1,2,None,0.8199424147605896,0.13296198844909668,256,262144,V100
44,32,8,1,5,None,3.274308204650879,0.14130663871765137,256,262144,V100
45,2048,32,1,4,None,1.787885308265686,0.14898228645324707,256,262144,V100
46,16,32,1,1,None,22.90278434753418,0.13331055641174316,256,262144,V100
47,512,8,1,2,None,0.489705890417099,0.002147197723388672,256,262144,V100
48,32,2,1,5,None,3.2726688385009766,0.14887785911560059,256,262144,V100
49,8192,8,1,2,None,3.828080654144287,0.2634735107421875,256,262144,V100
50,128,2,1,3,None,0.8202069401741028,0.15070247650146484,256,262144,V100
51,32,16,1,4,None,5.348522663116455,0.1405649185180664,256,262144,V100
52,256,2,1,4,None,0.4782281816005707,0.0014503002166748047,256,262144,V100
53,4096,16,1,3,None,1.8920172452926636,0.0014493465423583984,256,262144,V100
0,2048,8,1,1,None,0.0022171284072101116,0.16799187660217285,1024,64,V100
1,256,2,1,0,None,0.002431065309792757,0.15836882591247559,1024,64,V100
2,128,1,1,4,None,0.0028014499694108963,0.15380120277404785,1024,64,V100
3,32,16,1,5,None,0.0063758171163499355,0.12793231010437012,1024,64,V100
4,16,2,1,3,None,0.008352180011570454,0.1449122428894043,1024,64,V100
5,256,1,1,5,None,0.002453102497383952,0.16758108139038086,1024,64,V100
6,64,32,1,2,None,0.006989730522036552,0.1413424015045166,1024,64,V100
7,4096,16,1,2,None,0.0024740113876760006,0.16478395462036133,1024,64,V100
8,512,4,1,5,None,0.002242280635982752,0.14642858505249023,1024,64,V100
9,1024,4,1,4,None,0.0022196313366293907,0.16721487045288086,1024,64,V100
10,2048,4,1,1,None,0.0027325123082846403,0.0015056133270263672,1024,64,V100
11,64,4,1,4,None,0.003564748214557767,0.14131951332092285,1024,64,V100
12,1024,1,1,1,None,0.002852050121873617,0.25429749488830566,1024,64,V100
13,16,1,1,1,None,0.008319410495460033,0.12968778610229492,1024,64,V100
14,32,16,1,2,None,0.0063765328377485275,0.13770365715026855,1024,64,V100
15,128,32,1,4,None,0.0045336163602769375,0.1689157485961914,1024,64,V100
16,4096,2,1,2,None,0.005779634229838848,0.3476865291595459,1024,64,V100
17,256,16,1,0,None,0.0024961959570646286,0.12465095520019531,1024,64,V100
18,64,32,1,3,None,0.006989493500441313,0.1414637565612793,1024,64,V100
19,16,8,1,0,None,0.00846102274954319,0.0014445781707763672,1024,64,V100
20,64,16,1,2,None,0.004174647852778435,0.13100314140319824,1024,64,V100
21,64,8,1,1,None,0.0036295929457992315,0.16608953475952148,1024,64,V100
22,128,2,1,0,None,0.002770512830466032,0.1455981731414795,1024,64,V100
23,4096,1,1,3,None,0.009449916891753674,0.001667022705078125,1024,64,V100
24,8192,32,1,3,None,0.003163424087688327,0.1521294116973877,1024,64,V100
25,32,2,1,3,None,0.005161473527550697,0.16382336616516113,1024,64,V100
26,1024,1,1,0,None,0.00285466481000185,0.28857946395874023,1024,64,V100
27,512,8,1,0,None,0.0022538360208272934,0.13204312324523926,1024,64,V100
28,16,2,1,5,None,0.008360495790839195,0.13776373863220215,1024,64,V100
29,4096,1,1,0,None,0.009478767402470112,0.6921486854553223,1024,64,V100
30,1024,4,1,1,None,0.0022259149700403214,0.15202832221984863,1024,64,V100
31,8192,32,1,1,None,0.0031756628304719925,0.16526484489440918,1024,64,V100
32,8192,4,1,3,None,0.005417186301201582,0.34737586975097656,1024,64,V100
33,8192,32,1,0,None,0.003168027615174651,0.16054964065551758,1024,64,V100
34,2048,32,1,5,None,0.0022803540341556072,0.14522600173950195,1024,64,V100
35,4096,1,1,2,None,0.009448484517633915,0.6545934677124023,1024,64,V100
36,256,8,1,1,None,0.002415858441963792,0.13700079917907715,1024,64,V100
37,2048,4,1,4,None,0.002731645479798317,0.19440937042236328,1024,64,V100
38,512,8,1,3,None,0.002235752297565341,0.1449129581451416,1024,64,V100
39,1024,1,1,5,None,0.0028487849049270153,0.2956080436706543,1024,64,V100
40,512,16,1,0,None,0.0022395122796297073,0.1372692584991455,1024,64,V100
41,2048,16,1,4,None,0.002183392411097884,0.15122103691101074,1024,64,V100
42,64,4,1,5,None,0.003563628764823079,0.1538102626800537,1024,64,V100
43,128,4,1,2,None,0.002793732099235058,0.10198593139648438,1024,64,V100
44,32,8,1,5,None,0.00524333817884326,0.10425519943237305,1024,64,V100
45,2048,32,1,4,None,0.0022763945162296295,0.11233973503112793,1024,64,V100
46,16,32,1,1,None,0.021912865340709686,0.13083910942077637,1024,64,V100
47,512,8,1,2,None,0.0022329099010676146,0.0016727447509765625,1024,64,V100
48,32,2,1,5,None,0.005140186287462711,0.10742545127868652,1024,64,V100
49,8192,8,1,2,None,0.0037101120688021183,0.18903398513793945,1024,64,V100
50,128,2,1,3,None,0.0027664401568472385,0.10867905616760254,1024,64,V100
51,32,16,1,4,None,0.0063741314224898815,0.11591434478759766,1024,64,V100
52,256,2,1,4,None,0.002420951146632433,0.001482248306274414,1024,64,V100
53,4096,16,1,3,None,0.002472778782248497,0.001531362533569336,1024,64,V100
0,2048,8,1,1,None,0.0020829748827964067,0.15555739402770996,512,16,V100
1,256,2,1,0,None,0.002006788272410631,0.15144920349121094,512,16,V100
2,128,1,1,4,None,0.0020460598170757294,0.1600492000579834,512,16,V100
3,32,16,1,5,None,0.002433343790471554,0.12759804725646973,512,16,V100
4,16,2,1,3,None,0.0027005516458302736,0.1402144432067871,512,16,V100
5,256,1,1,5,None,0.002085226820781827,0.16295313835144043,512,16,V100
6,64,32,1,2,None,0.0023386760149151087,0.13513898849487305,512,16,V100
7,4096,16,1,2,None,0.002371381502598524,0.16136431694030762,512,16,V100
8,512,4,1,5,None,0.0020064678974449635,0.16241121292114258,512,16,V100
9,1024,4,1,4,None,0.0020924026612192392,0.15079855918884277,512,16,V100
10,2048,4,1,1,None,0.0026340866461396217,0.0015454292297363281,512,16,V100
11,64,4,1,4,None,0.002099822973832488,0.1430065631866455,512,16,V100
12,1024,1,1,1,None,0.0026425709947943687,0.2561919689178467,512,16,V100
13,16,1,1,1,None,0.002679066266864538,0.14120173454284668,512,16,V100
14,32,16,1,2,None,0.0024333305191248655,0.14022541046142578,512,16,V100
15,128,32,1,4,None,0.002146171173080802,0.1452195644378662,512,16,V100
16,4096,2,1,2,None,0.005366088356822729,0.3536527156829834,512,16,V100
17,256,16,1,0,None,0.0020117401145398617,0.14907407760620117,512,16,V100
18,64,32,1,3,None,0.002335747703909874,0.17394161224365234,512,16,V100
19,16,8,1,0,None,0.0027858891990035772,0.001476287841796875,512,16,V100
20,64,16,1,2,None,0.002173574874177575,0.15052151679992676,512,16,V100
21,64,8,1,1,None,0.002125007566064596,0.13808703422546387,512,16,V100
22,128,2,1,0,None,0.0020275514107197523,0.14287590980529785,512,16,V100
23,4096,1,1,3,None,0.009271316230297089,0.0016481876373291016,512,16,V100
24,8192,32,1,3,None,0.0030571522656828165,0.16995501518249512,512,16,V100
25,32,2,1,3,None,0.0023086348082870245,0.14133715629577637,512,16,V100
26,1024,1,1,0,None,0.002642318606376648,0.2534604072570801,512,16,V100
27,512,8,1,0,None,0.002001684857532382,0.1469106674194336,512,16,V100
28,16,2,1,5,None,0.002700811019167304,0.13985061645507812,512,16,V100
29,4096,1,1,0,None,0.00927161704748869,0.6442348957061768,512,16,V100
30,1024,4,1,1,None,0.002091179369017482,0.15160322189331055,512,16,V100
31,8192,32,1,1,None,0.003057285211980343,0.16385626792907715,512,16,V100
32,8192,4,1,3,None,0.005192981101572514,0.3465132713317871,512,16,V100
33,8192,32,1,0,None,0.0030588919762521982,0.16967535018920898,512,16,V100
34,2048,32,1,5,None,0.0021763460244983435,0.14455413818359375,512,16,V100
35,4096,1,1,2,None,0.009270088747143745,0.674105167388916,512,16,V100
36,256,8,1,1,None,0.0019691195338964462,0.14254069328308105,512,16,V100
37,2048,4,1,4,None,0.0026346168015152216,0.18924760818481445,512,16,V100
38,512,8,1,3,None,0.0020000245422124863,0.1395571231842041,512,16,V100
39,1024,1,1,5,None,0.0026436818297952414,0.28713202476501465,512,16,V100
40,512,16,1,0,None,0.0020170460920780897,0.13779783248901367,512,16,V100
41,2048,16,1,4,None,0.002097576856613159,0.14473676681518555,512,16,V100
42,64,4,1,5,None,0.002100093523040414,0.12590646743774414,512,16,V100
43,128,4,1,2,None,0.002003694884479046,0.13979053497314453,512,16,V100
44,32,8,1,5,None,0.002342186402529478,0.12706327438354492,512,16,V100
45,2048,32,1,4,None,0.0021751555614173412,0.13632941246032715,512,16,V100
46,16,32,1,1,None,0.004366420675069094,0.14365267753601074,512,16,V100
47,512,8,1,2,None,0.0020009358413517475,0.0020809173583984375,512,16,V100
48,32,2,1,5,None,0.0023089703172445297,0.1505587100982666,512,16,V100
49,8192,8,1,2,None,0.0035868941340595484,0.25322437286376953,512,16,V100
50,128,2,1,3,None,0.002027737209573388,0.14284586906433105,512,16,V100
51,32,16,1,4,None,0.0024350513704121113,0.12946295738220215,512,16,V100
52,256,2,1,4,None,0.00200823787599802,0.0017116069793701172,512,16,V100
53,4096,16,1,3,None,0.002370981965214014,0.0014715194702148438,512,16,V100
0,2048,8,1,1,None,1.8936105966567993,0.16482925415039062,4096,65536,V100
1,256,2,1,0,None,1.8989685773849487,0.0035429000854492188,4096,65536,V100
2,128,1,1,4,None,3.273250102996826,0.14894986152648926,4096,65536,V100
3,32,16,1,5,None,21.517824172973633,0.1446535587310791,4096,65536,V100
4,16,2,1,3,None,26.173097610473633,0.13812732696533203,4096,65536,V100
5,256,1,1,5,None,1.8990867137908936,0.15142130851745605,4096,65536,V100
6,64,32,1,2,None,23.500288009643555,0.14626526832580566,4096,65536,V100
7,4096,16,1,2,None,1.890874981880188,0.1651923656463623,4096,65536,V100
8,512,4,1,5,None,1.9107638597488403,0.0035555362701416016,4096,65536,V100
9,1024,4,1,4,None,1.8940061330795288,0.1552262306213379,4096,65536,V100
10,2048,4,1,1,None,1.8946166038513184,0.0035369396209716797,4096,65536,V100
11,64,4,1,4,None,6.544793605804443,0.1443178653717041,4096,65536,V100
12,1024,1,1,1,None,1.8970584869384766,0.24251723289489746,4096,65536,V100
13,16,1,1,1,None,26.16627311706543,0.13892340660095215,4096,65536,V100
14,32,16,1,2,None,21.517311096191406,0.14194059371948242,4096,65536,V100
15,128,32,1,4,None,12.18124771118164,0.14841890335083008,4096,65536,V100
16,4096,2,1,2,None,1.91682767868042,0.3607666492462158,4096,65536,V100
